split,split_position,dataset_index,label,label_name,path
train,21533,19999,7,Residential,data/EuroSAT_MS/Residential/Residential_2348.tif
train,21534,11230,3,Highway,data/EuroSAT_MS/Highway/Highway_756.tif
train,21535,11026,3,Highway,data/EuroSAT_MS/Highway/Highway_572.tif
train,21536,13363,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_425.tif
train,21537,6392,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1351.tif
train,21538,14086,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1076.tif
train,21539,15610,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_648.tif
train,21540,11096,3,Highway,data/EuroSAT_MS/Highway/Highway_635.tif
train,21541,22393,8,River,data/EuroSAT_MS/River/River_1802.tif
train,21542,2433,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_489.tif
train,21543,3565,1,Forest,data/EuroSAT_MS/Forest/Forest_1507.tif
train,21544,8936,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_941.tif
train,21545,628,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1564.tif
train,21546,8145,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_293.tif
train,21547,21925,8,River,data/EuroSAT_MS/River/River_1381.tif
train,21548,3097,1,Forest,data/EuroSAT_MS/Forest/Forest_1086.tif
train,21549,12354,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1768.tif
train,21550,3343,1,Forest,data/EuroSAT_MS/Forest/Forest_1307.tif
train,21551,24921,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1828.tif
train,21552,734,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_166.tif
train,21553,26150,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2934.tif
train,21554,18963,7,Residential,data/EuroSAT_MS/Residential/Residential_1415.tif
train,21555,22465,8,River,data/EuroSAT_MS/River/River_1868.tif
train,21556,8834,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_85.tif
train,21557,5630,1,Forest,data/EuroSAT_MS/Forest/Forest_666.tif
train,21558,14045,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1039.tif
train,21559,22830,8,River,data/EuroSAT_MS/River/River_2196.tif
train,21560,23702,8,River,data/EuroSAT_MS/River/River_730.tif
train,21561,6934,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_184.tif
train,21562,10130,3,Highway,data/EuroSAT_MS/Highway/Highway_2015.tif
train,21563,20057,7,Residential,data/EuroSAT_MS/Residential/Residential_240.tif
train,21564,26124,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2910.tif
train,21565,21509,8,River,data/EuroSAT_MS/River/River_1006.tif
train,21566,11970,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1421.tif
train,21567,13042,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2387.tif
train,21568,10931,3,Highway,data/EuroSAT_MS/Highway/Highway_487.tif
train,21569,15861,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_874.tif
train,21570,19349,7,Residential,data/EuroSAT_MS/Residential/Residential_1763.tif
train,21571,7105,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1994.tif
train,21572,2532,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_578.tif
train,21573,12467,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_187.tif
train,21574,23457,8,River,data/EuroSAT_MS/River/River_51.tif
train,21575,22230,8,River,data/EuroSAT_MS/River/River_1656.tif
train,21576,21425,7,Residential,data/EuroSAT_MS/Residential/Residential_931.tif
train,21577,15890,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_90.tif
train,21578,2877,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_889.tif
train,21579,9469,3,Highway,data/EuroSAT_MS/Highway/Highway_1420.tif
train,21580,23737,8,River,data/EuroSAT_MS/River/River_762.tif
train,21581,21061,7,Residential,data/EuroSAT_MS/Residential/Residential_603.tif
train,21582,26520,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_567.tif
train,21583,26055,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2849.tif
train,21584,9348,3,Highway,data/EuroSAT_MS/Highway/Highway_1311.tif
train,21585,6894,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1803.tif
train,21586,19086,7,Residential,data/EuroSAT_MS/Residential/Residential_1526.tif
train,21587,20405,7,Residential,data/EuroSAT_MS/Residential/Residential_2713.tif
train,21588,16885,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1796.tif
train,21589,17122,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2008.tif
train,21590,22198,8,River,data/EuroSAT_MS/River/River_1627.tif
train,21591,12692,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2071.tif
train,21592,12628,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2013.tif
train,21593,1731,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2557.tif
train,21594,25133,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2018.tif
train,21595,20096,7,Residential,data/EuroSAT_MS/Residential/Residential_2435.tif
train,21596,5982,1,Forest,data/EuroSAT_MS/Forest/Forest_983.tif
train,21597,19838,7,Residential,data/EuroSAT_MS/Residential/Residential_2202.tif
train,21598,4165,1,Forest,data/EuroSAT_MS/Forest/Forest_2047.tif
train,21599,21464,7,Residential,data/EuroSAT_MS/Residential/Residential_967.tif
val,0,19450,7,Residential,data/EuroSAT_MS/Residential/Residential_1854.tif
val,1,10868,3,Highway,data/EuroSAT_MS/Highway/Highway_43.tif
val,2,17269,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2140.tif
val,3,17284,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2154.tif
val,4,15325,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_391.tif
val,5,10627,3,Highway,data/EuroSAT_MS/Highway/Highway_2463.tif
val,6,11417,3,Highway,data/EuroSAT_MS/Highway/Highway_924.tif
val,7,3637,1,Forest,data/EuroSAT_MS/Forest/Forest_1572.tif
val,8,22900,8,River,data/EuroSAT_MS/River/River_2259.tif
val,9,989,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_189.tif
val,10,14278,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1249.tif
val,11,18347,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_861.tif
val,12,3230,1,Forest,data/EuroSAT_MS/Forest/Forest_1205.tif
val,13,6858,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1771.tif
val,14,7015,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1912.tif
val,15,7139,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2023.tif
val,16,725,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1651.tif
val,17,9816,3,Highway,data/EuroSAT_MS/Highway/Highway_1733.tif
val,18,18047,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_591.tif
val,19,13009,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2357.tif
val,20,4123,1,Forest,data/EuroSAT_MS/Forest/Forest_2009.tif
val,21,25845,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_266.tif
val,22,14669,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1600.tif
val,23,3434,1,Forest,data/EuroSAT_MS/Forest/Forest_139.tif
val,24,26729,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_755.tif
val,25,10654,3,Highway,data/EuroSAT_MS/Highway/Highway_2488.tif
val,26,20419,7,Residential,data/EuroSAT_MS/Residential/Residential_2726.tif
val,27,2607,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_645.tif
val,28,26551,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_595.tif
val,29,26332,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_398.tif
val,30,5977,1,Forest,data/EuroSAT_MS/Forest/Forest_979.tif
val,31,23795,8,River,data/EuroSAT_MS/River/River_814.tif
val,32,12131,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1567.tif
val,33,12765,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2137.tif
val,34,15706,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_734.tif
val,35,11307,3,Highway,data/EuroSAT_MS/Highway/Highway_825.tif
val,36,12214,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1641.tif
val,37,18502,7,Residential,data/EuroSAT_MS/Residential/Residential_100.tif
val,38,1745,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_257.tif
val,39,17432,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2288.tif
val,40,19470,7,Residential,data/EuroSAT_MS/Residential/Residential_1872.tif
val,41,23995,8,River,data/EuroSAT_MS/River/River_995.tif
val,42,9247,3,Highway,data/EuroSAT_MS/Highway/Highway_1220.tif
val,43,23426,8,River,data/EuroSAT_MS/River/River_482.tif
val,44,16922,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1829.tif
val,45,24093,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1082.tif
val,46,15329,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_395.tif
val,47,6012,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1009.tif
val,48,22237,8,River,data/EuroSAT_MS/River/River_1662.tif
val,49,11569,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1060.tif
val,50,5822,1,Forest,data/EuroSAT_MS/Forest/Forest_839.tif
val,51,7857,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2670.tif
val,52,8700,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_729.tif
val,53,13038,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2383.tif
val,54,4668,1,Forest,data/EuroSAT_MS/Forest/Forest_250.tif
val,55,2947,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_951.tif
val,56,7495,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2344.tif
val,57,14659,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1592.tif
val,58,15595,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_634.tif
val,59,14323,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_129.tif
val,60,8802,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_820.tif
val,61,24514,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1461.tif
val,62,12910,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2268.tif
val,63,15729,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_755.tif
val,64,17340,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2204.tif
val,65,17931,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_487.tif
val,66,21980,8,River,data/EuroSAT_MS/River/River_1430.tif
val,67,6059,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1051.tif
val,68,21269,7,Residential,data/EuroSAT_MS/Residential/Residential_791.tif
val,69,5028,1,Forest,data/EuroSAT_MS/Forest/Forest_2824.tif
val,70,10788,3,Highway,data/EuroSAT_MS/Highway/Highway_358.tif
val,71,9787,3,Highway,data/EuroSAT_MS/Highway/Highway_1707.tif
val,72,10866,3,Highway,data/EuroSAT_MS/Highway/Highway_428.tif
val,73,3454,1,Forest,data/EuroSAT_MS/Forest/Forest_1407.tif
val,74,1041,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1936.tif
val,75,23398,8,River,data/EuroSAT_MS/River/River_457.tif
val,76,13252,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_325.tif
val,77,4937,1,Forest,data/EuroSAT_MS/Forest/Forest_2742.tif
val,78,6966,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1869.tif
val,79,9487,3,Highway,data/EuroSAT_MS/Highway/Highway_1437.tif
val,80,4906,1,Forest,data/EuroSAT_MS/Forest/Forest_2714.tif
val,81,9207,3,Highway,data/EuroSAT_MS/Highway/Highway_1185.tif
val,82,20059,7,Residential,data/EuroSAT_MS/Residential/Residential_2401.tif
val,83,15839,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_854.tif
val,84,14350,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1313.tif
val,85,24324,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1290.tif
val,86,3258,1,Forest,data/EuroSAT_MS/Forest/Forest_1230.tif
val,87,399,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1358.tif
val,88,8064,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2857.tif
val,89,2689,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_719.tif
val,90,25016,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1913.tif
val,91,18892,7,Residential,data/EuroSAT_MS/Residential/Residential_1351.tif
val,92,5487,1,Forest,data/EuroSAT_MS/Forest/Forest_537.tif
val,93,19098,7,Residential,data/EuroSAT_MS/Residential/Residential_1537.tif
val,94,20999,7,Residential,data/EuroSAT_MS/Residential/Residential_548.tif
val,95,22193,8,River,data/EuroSAT_MS/River/River_1622.tif
val,96,17385,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2245.tif
val,97,19843,7,Residential,data/EuroSAT_MS/Residential/Residential_2207.tif
val,98,12929,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2285.tif
val,99,21105,7,Residential,data/EuroSAT_MS/Residential/Residential_643.tif
val,100,3465,1,Forest,data/EuroSAT_MS/Forest/Forest_1417.tif
val,101,10527,3,Highway,data/EuroSAT_MS/Highway/Highway_2373.tif
val,102,2632,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_668.tif
val,103,5583,1,Forest,data/EuroSAT_MS/Forest/Forest_623.tif
val,104,26409,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_467.tif
val,105,11613,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_110.tif
val,106,14864,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1777.tif
val,107,23504,8,River,data/EuroSAT_MS/River/River_552.tif
val,108,6120,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1106.tif
val,109,1877,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2689.tif
val,110,14023,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1019.tif
val,111,19591,7,Residential,data/EuroSAT_MS/Residential/Residential_1981.tif
val,112,5519,1,Forest,data/EuroSAT_MS/Forest/Forest_566.tif
val,113,21128,7,Residential,data/EuroSAT_MS/Residential/Residential_664.tif
val,114,1942,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2747.tif
val,115,3859,1,Forest,data/EuroSAT_MS/Forest/Forest_1772.tif
val,116,24949,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1853.tif
val,117,1584,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2424.tif
val,118,3708,1,Forest,data/EuroSAT_MS/Forest/Forest_1636.tif
val,119,21452,7,Residential,data/EuroSAT_MS/Residential/Residential_956.tif
val,120,8262,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_334.tif
val,121,13045,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_239.tif
val,122,17934,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_49.tif
val,123,915,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1822.tif
val,124,23088,8,River,data/EuroSAT_MS/River/River_2428.tif
val,125,17681,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_261.tif
val,126,145,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1129.tif
val,127,22266,8,River,data/EuroSAT_MS/River/River_1689.tif
val,128,20142,7,Residential,data/EuroSAT_MS/Residential/Residential_2477.tif
val,129,9087,3,Highway,data/EuroSAT_MS/Highway/Highway_1077.tif
val,130,22214,8,River,data/EuroSAT_MS/River/River_1641.tif
val,131,15796,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_815.tif
val,132,22946,8,River,data/EuroSAT_MS/River/River_230.tif
val,133,15304,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_372.tif
val,134,23222,8,River,data/EuroSAT_MS/River/River_299.tif
val,135,12164,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1597.tif
val,136,23255,8,River,data/EuroSAT_MS/River/River_328.tif
val,137,5826,1,Forest,data/EuroSAT_MS/Forest/Forest_842.tif
val,138,17558,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2400.tif
val,139,21556,8,River,data/EuroSAT_MS/River/River_1049.tif
val,140,7002,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1900.tif
val,141,9780,3,Highway,data/EuroSAT_MS/Highway/Highway_1700.tif
val,142,2871,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_883.tif
val,143,16714,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1641.tif
val,144,20870,7,Residential,data/EuroSAT_MS/Residential/Residential_431.tif
val,145,707,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1635.tif
val,146,16226,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1201.tif
val,147,21163,7,Residential,data/EuroSAT_MS/Residential/Residential_696.tif
val,148,7050,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1944.tif
val,149,11678,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1159.tif
val,150,5620,1,Forest,data/EuroSAT_MS/Forest/Forest_657.tif
val,151,17647,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2481.tif
val,152,12935,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2290.tif
val,153,1827,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2643.tif
val,154,9663,3,Highway,data/EuroSAT_MS/Highway/Highway_1596.tif
val,155,7829,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2645.tif
val,156,21484,7,Residential,data/EuroSAT_MS/Residential/Residential_985.tif
val,157,14068,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_106.tif
val,158,22698,8,River,data/EuroSAT_MS/River/River_2077.tif
val,159,18483,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_984.tif
val,160,23468,8,River,data/EuroSAT_MS/River/River_52.tif
val,161,9130,3,Highway,data/EuroSAT_MS/Highway/Highway_1115.tif
val,162,8457,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_51.tif
val,163,11656,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1139.tif
val,164,8672,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_703.tif
val,165,16129,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1114.tif
val,166,24992,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1892.tif
val,167,21202,7,Residential,data/EuroSAT_MS/Residential/Residential_730.tif
val,168,18411,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_919.tif
val,169,13870,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_882.tif
val,170,23713,8,River,data/EuroSAT_MS/River/River_740.tif
val,171,21189,7,Residential,data/EuroSAT_MS/Residential/Residential_719.tif
val,172,9073,3,Highway,data/EuroSAT_MS/Highway/Highway_1064.tif
val,173,14270,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1241.tif
val,174,11665,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1147.tif
val,175,10154,3,Highway,data/EuroSAT_MS/Highway/Highway_2037.tif
val,176,20990,7,Residential,data/EuroSAT_MS/Residential/Residential_54.tif
val,177,15480,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_530.tif
val,178,1753,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2577.tif
val,179,26599,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_638.tif
val,180,8994,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_994.tif
val,181,13787,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_807.tif
val,182,15031,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1927.tif
val,183,8305,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_373.tif
val,184,12280,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1700.tif
val,185,2431,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_487.tif
val,186,2796,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_815.tif
val,187,16170,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1151.tif
val,188,20028,7,Residential,data/EuroSAT_MS/Residential/Residential_2374.tif
val,189,12604,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1993.tif
val,190,14229,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1204.tif
val,191,20804,7,Residential,data/EuroSAT_MS/Residential/Residential_372.tif
val,192,23218,8,River,data/EuroSAT_MS/River/River_295.tif
val,193,9845,3,Highway,data/EuroSAT_MS/Highway/Highway_176.tif
val,194,901,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_181.tif
val,195,990,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1890.tif
val,196,13471,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_522.tif
val,197,24131,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1116.tif
val,198,9080,3,Highway,data/EuroSAT_MS/Highway/Highway_1070.tif
val,199,16276,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1247.tif
val,200,9916,3,Highway,data/EuroSAT_MS/Highway/Highway_1823.tif
val,201,21461,7,Residential,data/EuroSAT_MS/Residential/Residential_964.tif
val,202,21382,7,Residential,data/EuroSAT_MS/Residential/Residential_893.tif
val,203,3229,1,Forest,data/EuroSAT_MS/Forest/Forest_1204.tif
val,204,1579,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_242.tif
val,205,22633,8,River,data/EuroSAT_MS/River/River_2018.tif
val,206,8611,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_649.tif
val,207,16980,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1881.tif
val,208,12198,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1627.tif
val,209,19236,7,Residential,data/EuroSAT_MS/Residential/Residential_1661.tif
val,210,4471,1,Forest,data/EuroSAT_MS/Forest/Forest_2322.tif
val,211,12803,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2171.tif
val,212,4617,1,Forest,data/EuroSAT_MS/Forest/Forest_2454.tif
val,213,20235,7,Residential,data/EuroSAT_MS/Residential/Residential_2560.tif
val,214,10689,3,Highway,data/EuroSAT_MS/Highway/Highway_269.tif
val,215,414,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1371.tif
val,216,21308,7,Residential,data/EuroSAT_MS/Residential/Residential_826.tif
val,217,22405,8,River,data/EuroSAT_MS/River/River_1813.tif
val,218,5678,1,Forest,data/EuroSAT_MS/Forest/Forest_709.tif
val,219,21979,8,River,data/EuroSAT_MS/River/River_143.tif
val,220,15710,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_738.tif
val,221,14072,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1063.tif
val,222,2580,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_620.tif
val,223,14104,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1092.tif
val,224,8090,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2880.tif
val,225,11019,3,Highway,data/EuroSAT_MS/Highway/Highway_566.tif
val,226,20657,7,Residential,data/EuroSAT_MS/Residential/Residential_2940.tif
val,227,15285,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_355.tif
val,228,2958,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_961.tif
val,229,1233,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2108.tif
val,230,14658,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1591.tif
val,231,18643,7,Residential,data/EuroSAT_MS/Residential/Residential_1127.tif
val,232,5814,1,Forest,data/EuroSAT_MS/Forest/Forest_831.tif
val,233,9012,3,Highway,data/EuroSAT_MS/Highway/Highway_1009.tif
val,234,9294,3,Highway,data/EuroSAT_MS/Highway/Highway_1263.tif
val,235,18105,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_643.tif
val,236,2484,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_534.tif
val,237,7967,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_277.tif
val,238,19969,7,Residential,data/EuroSAT_MS/Residential/Residential_2320.tif
val,239,19150,7,Residential,data/EuroSAT_MS/Residential/Residential_1584.tif
val,240,11681,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1161.tif
val,241,24103,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1091.tif
val,242,13070,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2411.tif
val,243,1032,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1928.tif
val,244,14235,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_121.tif
val,245,17444,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2299.tif
val,246,6997,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1897.tif
val,247,23650,8,River,data/EuroSAT_MS/River/River_684.tif
val,248,1294,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2163.tif
val,249,8081,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2872.tif
val,250,24202,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1180.tif
val,251,16468,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_142.tif
val,252,14883,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1794.tif
val,253,3215,1,Forest,data/EuroSAT_MS/Forest/Forest_1192.tif
