query_index,query_label,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,path,label_name,dataset_index
1989,9,95.80183625221252,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_998.tif,SeaLake,26998
1990,9,95.84193825721741,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1816.tif,SeaLake,24908
1991,8,53.09089422225952,1,True,True,True,data/EuroSAT_MS/River/River_1691.tif,River,22269
1992,3,38.02087903022766,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1563.tif,Highway,9627
1993,1,75.145423412323,1,True,True,True,data/EuroSAT_MS/Forest/Forest_940.tif,Forest,5935
1994,0,47.231027483940125,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_887.tif,AnnualCrop,2875
1995,9,95.46206593513489,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_443.tif,SeaLake,26383
1996,9,39.67936336994171,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_993.tif,SeaLake,26993
1997,9,62.10857033729553,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2347.tif,SeaLake,25498
1998,3,44.29284930229187,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2453.tif,Highway,10616
1999,8,18.387922644615173,1,True,True,True,data/EuroSAT_MS/River/River_966.tif,River,23963
2000,3,23.998039960861206,3,False,True,True,data/EuroSAT_MS/Highway/Highway_1675.tif,Highway,9751
2001,4,71.11731171607971,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1264.tif,Industrial,11795
2002,7,31.279820203781128,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2587.tif,Residential,20264
2003,5,16.60594344139099,6,False,False,True,data/EuroSAT_MS/Pasture/Pasture_1391.tif,Pasture,14436
2004,6,14.401566982269287,4,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1207.tif,PermanentCrop,16232
2005,1,78.12759280204773,1,True,True,True,data/EuroSAT_MS/Forest/Forest_225.tif,Forest,4390
2006,6,22.298404574394226,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1921.tif,PermanentCrop,17025
2007,7,58.15724730491638,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1658.tif,Residential,19232
2008,7,70.02020478248596,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2391.tif,Residential,20047
2009,9,95.39207220077515,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2027.tif,SeaLake,25143
2010,8,29.373309016227722,1,True,True,True,data/EuroSAT_MS/River/River_570.tif,River,23524
2011,3,16.69827401638031,9,False,False,True,data/EuroSAT_MS/Highway/Highway_422.tif,Highway,10860
2012,4,79.0214478969574,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2431.tif,Industrial,13092
2013,2,55.64029812812805,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2442.tif,HerbaceousVegetation,7604
2014,6,29.057899117469788,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_957.tif,PermanentCrop,18453
2015,9,95.47162652015686,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2262.tif,SeaLake,25404
2016,9,95.48695087432861,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_256.tif,SeaLake,25734
2017,6,14.085961878299713,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1696.tif,PermanentCrop,16774
2018,0,61.9975209236145,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1328.tif,AnnualCrop,366
2019,1,72.93742299079895,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1707.tif,Forest,3787
2020,8,52.02097296714783,1,True,True,True,data/EuroSAT_MS/River/River_1252.tif,River,21782
2021,2,17.513635754585266,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_683.tif,HerbaceousVegetation,8649
2022,9,95.75280547142029,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_257.tif,SeaLake,25745
2023,9,86.67452931404114,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1339.tif,SeaLake,24378
2024,7,61.19862198829651,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1923.tif,Residential,19527
2025,1,38.08217942714691,2,False,True,True,data/EuroSAT_MS/Forest/Forest_752.tif,Forest,5726
2026,1,54.861485958099365,1,True,True,True,data/EuroSAT_MS/Forest/Forest_507.tif,Forest,5454
2027,8,9.276524186134338,5,False,True,True,data/EuroSAT_MS/River/River_2042.tif,River,22660
2028,1,71.11807465553284,1,True,True,True,data/EuroSAT_MS/Forest/Forest_36.tif,Forest,5290
2029,5,32.89514482021332,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_27.tif,Pasture,15190
2030,1,57.037508487701416,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2786.tif,Forest,4985
2031,2,45.009297132492065,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1526.tif,HerbaceousVegetation,6586
2032,6,17.046697437763214,4,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_568.tif,PermanentCrop,18021
2033,5,30.422240495681763,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1059.tif,Pasture,14067
2034,3,23.530341684818268,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2354.tif,Highway,10506
2035,5,41.7003333568573,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1229.tif,Pasture,14256
2036,4,77.7148962020874,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_580.tif,Industrial,13535
2037,3,17.9881751537323,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2263.tif,Highway,10405
2038,9,90.86409211158752,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_894.tif,SeaLake,26883
2039,8,56.81595802307129,1,True,True,True,data/EuroSAT_MS/River/River_1987.tif,River,22597
2040,9,95.58579325675964,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_799.tif,SeaLake,26777
2041,1,45.54474353790283,1,True,True,True,data/EuroSAT_MS/Forest/Forest_995.tif,Forest,5995
2042,7,33.044540882110596,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2704.tif,Residential,20395
2043,6,18.084613978862762,3,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2239.tif,PermanentCrop,17378
2044,2,47.0732718706131,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2794.tif,HerbaceousVegetation,7994
2045,1,80.42951822280884,1,True,True,True,data/EuroSAT_MS/Forest/Forest_461.tif,Forest,5403
2046,1,71.76637649536133,1,True,True,True,data/EuroSAT_MS/Forest/Forest_570.tif,Forest,5524
2047,3,20.772486925125122,2,False,True,True,data/EuroSAT_MS/Highway/Highway_854.tif,Highway,11339
2048,0,36.97589337825775,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_918.tif,AnnualCrop,2910
2049,6,9.868970513343811,11,False,False,False,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1570.tif,PermanentCrop,16635
2050,4,74.60485696792603,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_88.tif,Industrial,13867
2051,2,21.812348067760468,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1739.tif,HerbaceousVegetation,6822
2052,5,45.43278515338898,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_877.tif,Pasture,15864
2053,6,40.81742465496063,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_666.tif,PermanentCrop,18130
2054,7,36.811813712120056,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2071.tif,Residential,19692
2055,7,47.04016149044037,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1619.tif,Residential,19189
2056,6,13.838835060596466,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1081.tif,PermanentCrop,16092
2057,8,41.40948951244354,1,True,True,True,data/EuroSAT_MS/River/River_1504.tif,River,22062
2058,0,33.50759744644165,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1173.tif,AnnualCrop,194
2059,3,48.766279220581055,1,True,True,True,data/EuroSAT_MS/Highway/Highway_364.tif,Highway,10795
2060,6,17.872600257396698,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_528.tif,PermanentCrop,17977
2061,7,50.96837282180786,1,True,True,True,data/EuroSAT_MS/Residential/Residential_852.tif,Residential,21337
2062,1,78.88740301132202,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1755.tif,Forest,3840
2063,1,60.73452830314636,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2083.tif,Forest,4205
2064,8,53.01269292831421,1,True,True,True,data/EuroSAT_MS/River/River_1636.tif,River,22208
2065,3,20.780128240585327,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2495.tif,Highway,10662
2066,0,34.75202023983002,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_841.tif,AnnualCrop,2825
2067,9,25.18956959247589,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2698.tif,SeaLake,25887
2068,7,27.548891305923462,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2832.tif,Residential,20537
2069,3,33.657535910606384,2,False,True,True,data/EuroSAT_MS/Highway/Highway_1978.tif,Highway,10087
2070,8,19.857144355773926,1,True,True,True,data/EuroSAT_MS/River/River_833.tif,River,23816
2071,1,72.44855165481567,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1528.tif,Forest,3588
2072,1,44.374775886535645,2,False,True,True,data/EuroSAT_MS/Forest/Forest_1826.tif,Forest,3919
2073,2,26.477351784706116,3,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1342.tif,HerbaceousVegetation,6382
2074,5,24.48744624853134,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_993.tif,Pasture,15993
2075,9,95.26983499526978,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1123.tif,SeaLake,24139
2076,0,55.29285669326782,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_536.tif,AnnualCrop,2486
2077,4,66.30997657775879,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_554.tif,Industrial,13506
2078,3,29.0485680103302,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1788.tif,Highway,9876
2079,0,34.24277305603027,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2453.tif,AnnualCrop,1616
2080,1,58.454787731170654,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1430.tif,Forest,3480
2081,3,20.93035876750946,3,False,True,True,data/EuroSAT_MS/Highway/Highway_2094.tif,Highway,10217
2082,7,65.139639377594,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1716.tif,Residential,19297
2083,5,26.71860158443451,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_364.tif,Pasture,15295
2084,0,68.37842464447021,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2980.tif,AnnualCrop,2201
2085,0,57.7187716960907,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2612.tif,AnnualCrop,1793
2086,5,43.547022342681885,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_492.tif,Pasture,15437
2087,0,70.10471820831299,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_65.tif,AnnualCrop,2612
2088,8,56.55108094215393,1,True,True,True,data/EuroSAT_MS/River/River_1278.tif,River,21810
2089,2,55.43734431266785,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_433.tif,HerbaceousVegetation,8372
2090,0,47.68182337284088,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_560.tif,AnnualCrop,2513
2091,7,36.68631613254547,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1046.tif,Residential,18553
2092,0,58.41631293296814,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2937.tif,AnnualCrop,2153
2093,9,95.40589451789856,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2949.tif,SeaLake,26166
2094,7,76.11215114593506,1,True,True,True,data/EuroSAT_MS/Residential/Residential_999.tif,Residential,21499
2095,9,95.43405175209045,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2992.tif,SeaLake,26214
2096,9,95.43845653533936,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_434.tif,SeaLake,26373
2097,7,9.584102034568787,43,False,False,False,data/EuroSAT_MS/Residential/Residential_1369.tif,Residential,18911
2098,9,95.48911452293396,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2974.tif,SeaLake,26194
2099,8,49.88258183002472,1,True,True,True,data/EuroSAT_MS/River/River_1333.tif,River,21872
2100,7,20.981143414974213,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2562.tif,Residential,20237
2101,3,16.33317321538925,2,False,True,True,data/EuroSAT_MS/Highway/Highway_1803.tif,Highway,9894
2102,1,55.621057748794556,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2076.tif,Forest,4197
2103,1,56.1164915561676,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2251.tif,Forest,4392
2104,0,52.34435200691223,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1318.tif,AnnualCrop,355
2105,9,92.2378659248352,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_664.tif,SeaLake,26628
2106,6,31.801581382751465,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2460.tif,PermanentCrop,17624
2107,4,65.30347466468811,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1894.tif,Industrial,12494
2108,7,26.23622715473175,2,False,True,True,data/EuroSAT_MS/Residential/Residential_146.tif,Residential,19012
2109,5,17.64536052942276,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_288.tif,Pasture,15210
2110,0,45.052337646484375,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2620.tif,AnnualCrop,1802
2111,9,95.51629424095154,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2463.tif,SeaLake,25627
2112,1,41.472166776657104,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2570.tif,Forest,4746
2113,9,95.70456147193909,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_201.tif,SeaLake,25124
2114,9,39.13869857788086,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_531.tif,SeaLake,26481
2115,1,73.88697862625122,1,True,True,True,data/EuroSAT_MS/Forest/Forest_881.tif,Forest,5869
2116,1,62.10348606109619,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2904.tif,Forest,5117
2117,0,58.949750661849976,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2168.tif,AnnualCrop,1299
2118,7,45.825186371803284,1,True,True,True,data/EuroSAT_MS/Residential/Residential_206.tif,Residential,19679
2119,7,13.067182898521423,1,True,True,True,data/EuroSAT_MS/Residential/Residential_391.tif,Residential,20825
2120,8,57.74034857749939,1,True,True,True,data/EuroSAT_MS/River/River_859.tif,River,23844
2121,2,42.84849464893341,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2370.tif,HerbaceousVegetation,7524
2122,8,12.287705391645432,1,True,True,True,data/EuroSAT_MS/River/River_2079.tif,River,22700
2123,4,67.02775359153748,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1593.tif,Industrial,12160
2124,1,50.099605321884155,1,True,True,True,data/EuroSAT_MS/Forest/Forest_328.tif,Forest,5255
2125,2,46.27048671245575,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1174.tif,HerbaceousVegetation,6195
2126,8,20.506995916366577,3,False,True,True,data/EuroSAT_MS/River/River_763.tif,River,23738
2127,2,52.44355797767639,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1327.tif,HerbaceousVegetation,6365
2128,4,60.62060594558716,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1240.tif,Industrial,11769
2129,7,54.63102459907532,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1705.tif,Residential,19285
2130,1,56.52155876159668,1,True,True,True,data/EuroSAT_MS/Forest/Forest_188.tif,Forest,3978
2131,6,17.6753968000412,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_681.tif,PermanentCrop,18147
2132,4,64.96989727020264,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_727.tif,Industrial,13698
2133,2,58.62124562263489,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_92.tif,HerbaceousVegetation,8912
2134,8,42.436209321022034,1,True,True,True,data/EuroSAT_MS/River/River_44.tif,River,23379
2135,9,95.29722929000854,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2.tif,SeaLake,25111
2136,4,47.28292226791382,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2460.tif,Industrial,13124
2137,3,13.959600031375885,14,False,False,False,data/EuroSAT_MS/Highway/Highway_1750.tif,Highway,9835
2138,2,53.15390229225159,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1765.tif,HerbaceousVegetation,6851
2139,8,26.754841208457947,1,True,True,True,data/EuroSAT_MS/River/River_1340.tif,River,21880
2140,1,72.1708595752716,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1786.tif,Forest,3874
2141,9,95.8367109298706,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1754.tif,SeaLake,24839
2142,0,36.305323243141174,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2156.tif,AnnualCrop,1286
2143,7,56.47628307342529,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2640.tif,Residential,20324
2144,2,40.6760573387146,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_624.tif,HerbaceousVegetation,8584
2145,1,66.80017113685608,1,True,True,True,data/EuroSAT_MS/Forest/Forest_545.tif,Forest,5496
2146,9,95.45279145240784,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1132.tif,SeaLake,24149
2147,7,58.86973738670349,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2603.tif,Residential,20283
2148,8,29.605576395988464,1,True,True,True,data/EuroSAT_MS/River/River_1898.tif,River,22498
2149,2,45.57387828826904,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2594.tif,HerbaceousVegetation,7772
2150,2,42.274123430252075,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1779.tif,HerbaceousVegetation,6866
2151,2,46.023955941200256,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1330.tif,HerbaceousVegetation,6369
2152,1,39.86990451812744,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1605.tif,Forest,3674
2153,9,95.77323198318481,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1934.tif,SeaLake,25039
2154,6,23.388059437274933,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1170.tif,PermanentCrop,16191
2155,4,75.70700645446777,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1080.tif,Industrial,11591
2156,2,42.440956830978394,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_55.tif,HerbaceousVegetation,8501
2157,2,55.167555809020996,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2946.tif,HerbaceousVegetation,8163
2158,0,29.822459816932678,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2260.tif,AnnualCrop,1402
2159,4,65.8427357673645,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_205.tif,Industrial,12668
2160,7,56.101495027542114,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1430.tif,Residential,18980
2161,8,30.216693878173828,1,True,True,True,data/EuroSAT_MS/River/River_614.tif,River,23573
2162,8,38.456836342811584,1,True,True,True,data/EuroSAT_MS/River/River_2021.tif,River,22637
2163,4,60.56922674179077,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_89.tif,Industrial,13878
2164,2,40.002015233039856,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_558.tif,HerbaceousVegetation,8510
2165,8,37.26555109024048,1,True,True,True,data/EuroSAT_MS/River/River_1721.tif,River,22303
2166,9,95.44370770454407,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1522.tif,SeaLake,24582
2167,0,73.45881462097168,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1811.tif,AnnualCrop,903
2168,2,57.49562978744507,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2834.tif,HerbaceousVegetation,8039
2169,7,51.69101357460022,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2592.tif,Residential,20270
2170,7,60.05178093910217,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1141.tif,Residential,18659
2171,9,95.45587301254272,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_75.tif,SeaLake,26723
2172,2,57.656311988830566,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_932.tif,HerbaceousVegetation,8926
2173,3,30.259162187576294,1,True,True,True,data/EuroSAT_MS/Highway/Highway_208.tif,Highway,10201
2174,4,76.28241777420044,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1260.tif,Industrial,11791
2175,3,23.0488121509552,2,False,True,True,data/EuroSAT_MS/Highway/Highway_1489.tif,Highway,9544
2176,9,9.043926000595093,2,False,True,True,data/EuroSAT_MS/SeaLake/SeaLake_229.tif,SeaLake,25434
2177,7,34.45248901844025,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2436.tif,Residential,20097
2178,3,16.716130077838898,1,True,True,True,data/EuroSAT_MS/Highway/Highway_477.tif,Highway,10920
2179,9,6.580698490142822,3,False,True,True,data/EuroSAT_MS/SeaLake/SeaLake_32.tif,SeaLake,26246
2180,3,13.050885498523712,2,False,True,True,data/EuroSAT_MS/Highway/Highway_184.tif,Highway,9934
2181,9,14.79967087507248,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2412.tif,SeaLake,25571
2182,1,77.68505811691284,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1750.tif,Forest,3835
2183,7,35.06547808647156,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2457.tif,Residential,20120
2184,3,22.11184799671173,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1227.tif,Highway,9254
2185,9,95.42678594589233,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1964.tif,SeaLake,25072
2186,0,15.474757552146912,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2558.tif,AnnualCrop,1732
2187,3,12.293204665184021,1,True,True,True,data/EuroSAT_MS/Highway/Highway_411.tif,Highway,10848
2188,6,22.74373322725296,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2281.tif,PermanentCrop,17425
2189,4,26.095393300056458,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1988.tif,Industrial,12598
2190,0,72.63569235801697,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2809.tif,AnnualCrop,2011
2191,8,51.28147602081299,1,True,True,True,data/EuroSAT_MS/River/River_1022.tif,River,21527
2192,4,73.90893697738647,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_609.tif,Industrial,13567
2193,4,19.585013389587402,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_695.tif,Industrial,13662
2194,7,23.690661787986755,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1467.tif,Residential,19020
2195,0,42.11382269859314,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1782.tif,AnnualCrop,870
2196,8,53.24776768684387,1,True,True,True,data/EuroSAT_MS/River/River_2314.tif,River,22962
2197,1,64.92161154747009,1,True,True,True,data/EuroSAT_MS/Forest/Forest_449.tif,Forest,5389
2198,0,20.929743349552155,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2547.tif,AnnualCrop,1720
2199,8,47.35356569290161,1,True,True,True,data/EuroSAT_MS/River/River_1065.tif,River,21574
2200,0,44.50463950634003,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1142.tif,AnnualCrop,160
2201,3,19.166560471057892,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1259.tif,Highway,9289
2202,9,55.476224422454834,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_879.tif,SeaLake,26866
2203,0,50.10267496109009,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1241.tif,AnnualCrop,270
2204,6,13.71302604675293,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_375.tif,PermanentCrop,17807
2205,0,45.85305154323578,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_294.tif,AnnualCrop,2156
2206,0,68.96106004714966,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_117.tif,AnnualCrop,190
2207,0,70.45632004737854,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2126.tif,AnnualCrop,1253
2208,2,43.33493113517761,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2005.tif,HerbaceousVegetation,7119
2209,4,75.9084701538086,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_222.tif,Industrial,12857
2210,0,46.12555801868439,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1291.tif,AnnualCrop,325
2211,5,36.50853633880615,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_305.tif,Pasture,15230
2212,7,38.54984939098358,1,True,True,True,data/EuroSAT_MS/Residential/Residential_338.tif,Residential,20766
2213,5,33.173781633377075,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_857.tif,Pasture,15842
2214,1,70.25458812713623,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2319.tif,Forest,4467
2215,9,12.36812174320221,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1565.tif,SeaLake,24629
2216,6,16.372211277484894,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_208.tif,PermanentCrop,17201
2217,7,67.95039176940918,1,True,True,True,data/EuroSAT_MS/Residential/Residential_276.tif,Residential,20456
2218,0,53.4014105796814,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_633.tif,AnnualCrop,2594
2219,6,8.1709623336792,29,False,False,False,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1723.tif,PermanentCrop,16805
2220,9,46.07858657836914,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2459.tif,SeaLake,25622
2221,3,26.4899879693985,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1882.tif,Highway,9981
2222,9,95.45817971229553,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_529.tif,SeaLake,26478
2223,0,25.191175937652588,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1504.tif,AnnualCrop,562
2224,2,50.49114227294922,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1557.tif,HerbaceousVegetation,6620
2225,7,35.209959745407104,1,True,True,True,data/EuroSAT_MS/Residential/Residential_459.tif,Residential,20900
