query_index,num_active_labels,num_relevant_gallery,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,patch_name,label_names
466,6,9471,95.1450765132904,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_50_71,Arable land|Broad-leaved forest|Coniferous forest|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub|Urban fabric
467,4,9003,92.04952716827393,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_51_20,Arable land|Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
468,3,8529,92.9963231086731,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_51_70,Broad-leaved forest|Pastures|Transitional woodland/shrub
469,2,7360,77.2433340549469,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_51_74,Broad-leaved forest|Pastures
470,3,7659,85.6164038181305,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_51_76,Broad-leaved forest|Mixed forest|Transitional woodland/shrub
471,3,7778,81.89143538475037,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_53_14,Arable land|Transitional woodland/shrub|Urban fabric
472,5,8983,89.82775211334229,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_53_71,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Pastures|Transitional woodland/shrub"
473,2,7044,80.92901110649109,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_53_74,Broad-leaved forest|Transitional woodland/shrub
474,1,3907,55.31979203224182,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_54_13,Arable land
475,4,8735,92.08635687828064,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_54_21,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
476,3,6606,75.5569577217102,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_54_22,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
477,3,7086,79.71023917198181,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_54_71,Broad-leaved forest|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub
478,2,7597,82.9089105129242,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_55_21,Arable land|Transitional woodland/shrub
479,3,7086,76.14113092422485,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_55_71,Broad-leaved forest|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub
480,4,8971,90.59686660766602,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_55_75,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
481,5,8783,91.14893674850464,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_56_15,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
482,2,7044,80.09339570999146,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_57_69,Broad-leaved forest|Transitional woodland/shrub
483,1,3907,61.104077100753784,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_58_15,Arable land
484,2,5581,70.42704820632935,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_58_70,Broad-leaved forest|Natural grassland and sparsely vegetated areas
485,3,6906,77.46988534927368,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_58_74,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
486,3,6606,70.82343101501465,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_58_76,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
487,5,9207,91.98376536369324,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_59_14,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
488,3,6606,71.2087333202362,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_59_19,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
489,4,8152,86.38240098953247,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_59_21,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
490,2,5089,69.07735466957092,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_60_18,Arable land|Complex cultivation patterns
491,3,5227,63.48622441291809,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_60_19,Arable land|Complex cultivation patterns|Urban fabric
492,4,6687,76.64081454277039,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_60_74,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
493,4,8958,93.85133981704712,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_61_15,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
494,5,8629,89.27759528160095,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_61_22,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
495,4,6687,79.55704927444458,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_61_76,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
496,4,8515,86.883145570755,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_62_19,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
497,5,9564,92.45853424072266,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_63_16,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland/shrub"
498,4,8152,86.30387783050537,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_63_69,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
499,3,6606,71.39249444007874,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_63_75,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
500,5,9271,94.56202983856201,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_64_72,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
501,3,6606,75.83471536636353,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_64_75,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
502,5,9271,94.56695914268494,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_65_16,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
503,2,6510,78.13220024108887,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_65_17,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
504,4,8100,88.83461356163025,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_66_17,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
505,1,5508,62.65673041343689,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_69_15,Broad-leaved forest
506,1,5508,59.819960594177246,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_69_16,Broad-leaved forest
507,5,8371,92.0986533164978,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_69_20,"Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
508,5,8371,93.50341558456421,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_69_21,"Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
509,3,7186,75.92750191688538,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_69_44,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
510,2,6510,75.74548721313477,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_69_46,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
511,5,9271,93.48177313804626,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_70_28,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
512,4,6687,71.99046611785889,2,False,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_70_34,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
513,4,8957,88.19462060928345,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_70_76,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland/shrub"
514,4,8681,84.26461219787598,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_71_53,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
515,3,7186,77.94739603996277,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_71_71,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
516,3,8120,78.25567126274109,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_71_72,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
517,2,6510,78.11086177825928,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_71_73,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
518,2,7044,80.186927318573,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_71_76,Broad-leaved forest|Transitional woodland/shrub
519,2,6028,64.96424674987793,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_72_36,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
520,3,5227,56.69929385185242,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_72_37,Arable land|Complex cultivation patterns|Urban fabric
521,4,8152,87.8258764743805,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_72_56,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
522,3,7186,74.24174547195435,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_73_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
523,2,6505,73.71622323989868,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_73_31,Broad-leaved forest|Complex cultivation patterns
524,2,5089,65.20262360572815,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_73_35,Arable land|Complex cultivation patterns
525,3,7641,84.69956517219543,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_73_40,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
526,2,6505,67.47968792915344,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_73_44,Broad-leaved forest|Complex cultivation patterns
527,4,8152,91.25528931617737,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_74_15,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
528,2,6510,70.92255353927612,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_74_19,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
529,3,7186,79.31419610977173,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_74_45,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
530,3,7641,84.4900369644165,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_74_47,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
531,4,8151,91.25155210494995,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_75_21,"Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
532,3,7746,85.3355884552002,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_75_25,Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
533,2,6505,69.50505375862122,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_75_26,Broad-leaved forest|Complex cultivation patterns
534,2,6505,71.21801376342773,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_75_29,Broad-leaved forest|Complex cultivation patterns
535,3,7186,83.5665225982666,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_75_31,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
536,3,7130,82.4084222316742,2,False,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_75_63,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
537,2,7360,67.99761652946472,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_75_66,Broad-leaved forest|Pastures
538,2,7360,69.53256130218506,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_75_68,Broad-leaved forest|Pastures
539,3,7186,81.73757195472717,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_76_19,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
540,3,8220,87.54214644432068,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_76_26,Broad-leaved forest|Complex cultivation patterns|Pastures
541,4,8152,86.09010577201843,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_76_37,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
542,2,6505,67.0826256275177,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_76_50,Broad-leaved forest|Complex cultivation patterns
543,2,7044,80.69909811019897,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_76_68,Broad-leaved forest|Transitional woodland/shrub
544,2,7044,75.08805394172668,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_76_77,Broad-leaved forest|Transitional woodland/shrub
545,3,7186,83.08483958244324,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_77_32,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
546,2,6510,76.29320025444031,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_77_38,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
547,4,7379,76.78909301757812,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_77_47,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
548,3,7186,74.72342848777771,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_77_57,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
549,2,7044,78.18390727043152,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_77_68,Broad-leaved forest|Transitional woodland/shrub
550,3,7086,81.10402822494507,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_77_76,Broad-leaved forest|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub
551,2,7044,77.3440957069397,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_77_77,Broad-leaved forest|Transitional woodland/shrub
552,3,4420,46.016985177993774,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_13_14,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
553,2,2470,27.563050389289856,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_13_17,Complex cultivation patterns|Natural grassland and sparsely vegetated areas
554,2,6487,69.57821249961853,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_13_21,Complex cultivation patterns|Transitional woodland/shrub
555,4,5699,55.1609992980957,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_13_29,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
556,3,8789,90.4219925403595,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_13_36,Arable land|Broad-leaved forest|Transitional woodland/shrub
557,5,8110,86.69424057006836,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_13_59,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
558,2,4201,46.24547064304352,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_13_70,Arable land|Urban fabric
559,3,7270,81.10314607620239,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_14_21,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
560,3,7746,78.5027265548706,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_14_35,Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
561,4,8568,88.4232223033905,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_14_38,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
562,4,8735,89.78543281555176,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_14_48,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
563,2,4194,42.950671911239624,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_14_52,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
564,3,4420,43.95533502101898,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_14_55,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
565,5,9172,91.90824627876282,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_14_56,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
566,1,3907,47.431063652038574,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_14_69,Arable land
567,3,6827,73.29480051994324,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_15_16,"Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
568,2,4194,47.510141134262085,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_15_21,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
569,3,4420,52.9822051525116,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_15_43,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
570,3,8075,84.80390310287476,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_15_56,Arable land|Broad-leaved forest|Complex cultivation patterns
571,2,7597,79.25764322280884,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_15_60,Arable land|Transitional woodland/shrub
572,1,3907,57.97109007835388,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_15_62,Arable land
573,1,3907,48.51031303405762,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_15_63,Arable land
574,2,6028,71.16739749908447,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_15_70,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
575,1,2888,29.181918501853943,20,False,False,False,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_16_17,"Land principally occupied by agriculture, with significant areas of natural vegetation"
576,3,6827,69.68274116516113,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_16_18,"Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
577,2,4194,41.53098165988922,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_16_22,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
578,4,5699,52.36116051673889,3,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_16_27,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
579,3,8506,84.40696597099304,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_16_58,Arable land|Broad-leaved forest|Mixed forest
580,3,5363,75.11762976646423,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_16_62,Arable land|Pastures|Urban fabric
581,2,5089,65.63444137573242,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_16_71,Arable land|Complex cultivation patterns
582,1,3907,49.55936670303345,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_17_63,Arable land
583,1,2888,27.387821674346924,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_18_23,"Land principally occupied by agriculture, with significant areas of natural vegetation"
584,3,5227,51.47826075553894,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_18_40,Arable land|Complex cultivation patterns|Urban fabric
585,2,5089,62.624919414520264,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_18_43,Arable land|Complex cultivation patterns
586,5,7614,74.22153353691101,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_18_49,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
587,4,8744,88.09635043144226,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_18_62,Arable land|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
588,2,7044,84.0419352054596,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_19_16,Broad-leaved forest|Transitional woodland/shrub
589,3,4420,43.268632888793945,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_19_21,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
590,1,2888,28.647971153259277,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_19_24,"Land principally occupied by agriculture, with significant areas of natural vegetation"
591,4,7501,77.99733281135559,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_19_28,Complex cultivation patterns|Mixed forest|Transitional woodland/shrub|Urban fabric
592,4,8735,90.337735414505,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_19_36,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
593,5,9024,89.51677083969116,5,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_19_62,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland/shrub
594,1,2888,26.511558890342712,6,False,False,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_20_23,"Land principally occupied by agriculture, with significant areas of natural vegetation"
595,6,9588,96.80565595626831,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_20_28,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
596,3,4420,46.8672513961792,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_20_46,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
597,3,6274,59.015315771102905,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_20_50,Arable land|Complex cultivation patterns|Mixed forest
598,2,7680,79.07950282096863,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_20_67,Arable land|Broad-leaved forest
599,3,7278,76.82216763496399,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_20_69,Complex cultivation patterns|Coniferous forest|Transitional woodland/shrub
600,1,3907,36.923450231552124,7,False,False,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_20_74,Arable land
601,1,2888,30.747541785240173,5,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_21_24,"Land principally occupied by agriculture, with significant areas of natural vegetation"
602,4,8778,89.62014317512512,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_21_70,Arable land|Complex cultivation patterns|Coniferous forest|Transitional woodland/shrub
603,4,7450,76.1446475982666,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_22_15,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
604,3,6827,77.67860889434814,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_22_21,"Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
605,3,7778,77.06665992736816,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_22_26,Arable land|Transitional woodland/shrub|Urban fabric
606,4,8570,88.65377306938171,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_22_29,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
607,3,6827,75.48335194587708,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_22_30,"Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
608,3,7058,68.84652376174927,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_22_32,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
609,1,5176,63.606029748916626,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_23_17,Transitional woodland/shrub
610,4,7954,86.93975806236267,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_24_19,Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub|Urban fabric
